1832*{'date': 'February 9', 'text': 'The Florida Legislative Council grants a city charter for Jacksonville, Florida.', 'self': False, 'pos': 'DET'}
1879*{'date': 'August 21', 'text': 'The Virgin Mary, along with St. Joseph and St. John the Evangelist, allegedly appears in Knock, Ireland to local people.', 'self': False, 'pos': 'DET'}
1879*{'date': 'September 8', 'text': 'The Octagon fire claims 12 victims in Dunedin, New Zealand.', 'self': False, 'pos': 'DET'}
1879*{'date': 'October 7', 'text': 'The Dual Alliance is formed by Germany and Austria-Hungary.', 'self': False, 'pos': 'DET'}
1879*{'date': 'October 8', 'text': 'The Naval Battle of Angamos was fought during the naval stage of the War of the Pacific.', 'self': False, 'pos': 'DET'}
1879*{'date': 'October 17', 'text': 'Sunderland Association Football Club formed in the North East Of England.', 'self': False, 'pos': 'NP'}
1879*{'date': 'December 28', 'text': 'The Tay Bridge disaster – the central part of the Tay Rail Bridge in Dundee, Scotland collapses as a train passes over it, killing 75.', 'self': False, 'pos': 'DET'}
1879*{'date': 'December 30', 'text': 'The Pirates of Penzance is first performed in Paignton, Devon, England.', 'self': False, 'pos': 'DET'}
1879*{'date': 'December 31', 'text': 'Thomas Edison demonstrates incandescent lighting to the public for the first time in Menlo Park, New Jersey.', 'self': False, 'pos': 'NP'}
1879*{'text': 'Ferdinand Cheval begins to build his Palais Idéal in France.', 'self': False, 'pos': 'NP'}
1879*{'text': 'The Fulham F.C.', 'self': False, 'pos': 'DET'}
1879*{'text': 'The Hall effect is discovered by Dr. Edwin Hall.', 'self': False, 'pos': 'DET'}
1879*{'text': 'Henrik Ibsen (while living in Italy) publishes his masterpiece, A Doll’s House.', 'self': False, 'pos': 'NP'}
1879*{'text': 'Henry George self-publishes his major work Progress and Poverty in september, published in 1880 by Appleton & Co.', 'self': False, 'pos': 'NP'}
1879*{'text': 'Somerville College, Oxford, is founded.', 'self': False, 'pos': 'NP'}
1879*{'text': 'The Stefan-Boltzmann law is discovered by Jozef Stefan.', 'self': False, 'pos': 'DET'}
1879*{'text': 'The Archaeological Institute of America (AIA) is formed.', 'self': False, 'pos': 'DET'}
1879*{'text': 'Wilhelm Wundt establishes the first psychology research laboratory at the University of Leipzig.', 'self': False, 'pos': 'NP'}
1879*{'text': 'Tetteh Quarshie first brings cocoa to Ghana from Equatorial Guinea.', 'self': False, 'pos': 'NP'}
1879*{'text': 'Colonel Ahmed Arabi forms the Egyptian Nationalist Party.', 'self': False, 'pos': 'NP'}
1861*{'text': 'Benito Juárez captures Mexico City.', 'self': False, 'pos': 'NP'}
1861*{'text': 'First steam-powered carousel recorded, in Bolton, England.', 'self': False, 'pos': 'NP'}
1861*{'date': 'January 2', 'text': 'Friedrich Wilhelm IV of Prussia dies and is succeeded by Wilhelm I.', 'self': False, 'pos': 'NP'}
1861*{'date': 'January 29', 'text': 'Kansas is admitted as the 34th U.S. state.', 'self': False, 'pos': 'NP'}
1861*{'date': 'February 28', 'text': 'Colorado is organized as a United States territory.', 'self': False, 'pos': 'NP'}
1861*{'text': 'Nevada is organized as a United States territory.', 'self': False, 'pos': 'NP'}
1861*{'text': 'President Abraham Lincoln takes office, succeeding James Buchanan.', 'self': False, 'pos': 'NP'}
1861*{'date': 'March 10', 'text': 'El Hadj Umar Tall seizes the city of Ségou, destroying the Bambara Empire of Mali.', 'self': False, 'pos': 'NP'}
1861*{'date': 'March 19', 'text': 'The First Taranaki War ends in New Zealand.', 'self': False, 'pos': 'DET'}
1861*{'text': 'An earthquake completely destroys Mendoza, Argentina.', 'self': False, 'pos': 'DET'}
1861*{'date': 'March 21', 'text': 'Alexander Stephens, Vice President of the Confederacy, gives the infamous Cornerstone Speech in Savannah, Georgia, in which he declares that slavery is the natural condition of blacks and the foundation of the Confederacy.', 'self': False, 'pos': 'NP'}
1861*{'date': 'April 12', 'text': 'The American Civil War begins with the bombardment of Fort Sumter, South Carolina.', 'self': False, 'pos': 'DET'}
1861*{'date': 'April 26', 'text': 'Giovanni Schiaparelli discovers the asteroid 69 Hesperia.', 'self': False, 'pos': 'NP'}
1861*{'text': 'President Abraham Lincoln suspends the writ of habeas corpus in the United States.', 'self': False, 'pos': 'NP'}
1861*{'text': 'West Virginia secedes from Virginia.', 'self': False, 'pos': 'NP'}
1861*{'text': 'Comet C/1861 J1 (the "Great Comet of 1861") is discovered in Australia.', 'self': True, 'pos': 'NP'}
1861*{'date': 'May 14', 'text': 'The Canellas meteorite, an 859 gram chondrite type meteorite, strikes Earth near Barcelona, Spain.', 'self': False, 'pos': 'DET'}
1861*{'date': 'June 9', 'text': 'Lebanon is separated from Syrian administration and reunited under an Ottoman governor with the approval of the European powers.', 'self': False, 'pos': 'NP'}
1861*{'date': 'June 15', 'text': 'Benito Juárez is formally elected President of Mexico; he temporarily stops the payments of foreign debt.', 'self': False, 'pos': 'NP'}
1861*{'date': 'June 22', 'text': 'Tooley Street fire starts and takes the life of James Braidwood first director of the London Fire Brigade.', 'self': False, 'pos': 'NP'}
1861*{'date': 'July 1', 'text': "The first issue of the Vatican's newspaper L'Osservatore Romano is published.", 'self': False, 'pos': 'DET'}
1861*{'date': 'July 2', 'text': 'Ivan Kasatkin lands on Hakodate and introduces the Eastern Orthodox Church into Japan.', 'self': False, 'pos': 'NP'}
1861*{'text': 'The U.S. Army abolishes flogging.', 'self': False, 'pos': 'DET'}
1861*{'date': 'August 19', 'text': 'First ascent of Weisshorn, fifth highest summit in the Alps.', 'self': False, 'pos': 'NP'}
1861*{'date': 'August 27', 'text': "Martin Doyle's is the last execution in Britain for attempted murder.", 'self': False, 'pos': 'NP'}
1861*{'date': 'October 26', 'text': 'The Pony Express announces its closure.', 'self': False, 'pos': 'DET'}
1861*{'text': 'The Missouri secession bill is signed by Governor Jackson.', 'self': False, 'pos': 'DET'}
1861*{'date': 'November 5', 'text': 'The first Melbourne Cup horse race is held in Melbourne, Victoria, Australia.', 'self': False, 'pos': 'DET'}
1861*{'date': 'November 25', 'text': 'A tenement collapses in the Old Town of Edinburgh and buries 50; rescuers find 15 of them alive.', 'self': False, 'pos': 'DET'}
1861*{'text': 'The British Empire establishes bases in Lagos to stop the slave trade.', 'self': False, 'pos': 'DET'}
1861*{'text': 'First industrial meat packing plant in Uruguay established at Fray Bentos.', 'self': False, 'pos': 'NP'}
1860*{'date': 'January 10', 'text': 'The Pemberton Mill collapses in Lawrence, Massachusetts, killing 145 workers.', 'self': False, 'pos': 'DET'}
1860*{'date': 'January 20', 'text': 'Count di Cavour is recalled as Prime Minister of Piedmont-Sardinia.', 'self': False, 'pos': 'NP'}
1860*{'date': 'February 28', 'text': 'The Artists Rifles is established, as the 38th Middlesex (Artists) Rifle Volunteer Corps, with headquarters at Burlington House.', 'self': False, 'pos': 'DET'}
1860*{'date': 'March 17', 'text': 'The First Taranaki War begins at Waitara, New Zealand, when Māori refuse to sell land to British settlers.', 'self': False, 'pos': 'DET'}
1860*{'date': 'March 22', 'text': 'The Grand Duchy of Tuscany is annexed to the newly formed Kingdom of Italy.', 'self': False, 'pos': 'DET'}
1860*{'date': 'March–August', 'text': "The second rout of the Jiangnan DaYing (Army Group Jiangnan) destroys the Qing's army of 180,000.", 'self': False, 'pos': 'DET'}
1860*{'date': 'April 3', 'text': 'The Pony Express begins its first run from Saint Joseph, Missouri to Sacramento, California.', 'self': False, 'pos': 'DET'}
1860*{'date': 'April 4', 'text': 'A new uprising erupts in Palermo.', 'self': False, 'pos': 'DET'}
1860*{'date': 'May 1', 'text': 'A Chondrite type meteorite falls to earth in Muskingum County, Ohio near the town of New Concord.', 'self': False, 'pos': 'DET'}
1860*{'date': 'May 6', 'text': 'Giuseppe Garibaldi and his troops depart from Quarto on the Expedition of the Thousand.', 'self': False, 'pos': 'NP'}
1860*{'date': 'May 9', 'text': 'The U.S.', 'self': False, 'pos': 'DET'}
1860*{'date': 'May 17', 'text': 'The German soccer club TSV 1860 München is founded.', 'self': True, 'pos': 'DET'}
1860*{'date': 'May 18', 'text': 'Abraham Lincoln is selected as the U.S. presidential candidate for the Republican Party.', 'self': False, 'pos': 'NP'}
1860*{'date': 'May 27', 'text': "Garibaldi's forces take Palermo, the capital of Sicily.", 'self': False, 'pos': 'NP'}
1860*{'date': 'June 30', 'text': 'The historic debate about evolution is held at the Oxford University Museum.', 'self': False, 'pos': 'DET'}
1860*{'date': 'July 2', 'text': 'Vladivostok is founded in Russia.', 'self': False, 'pos': 'NP'}
1860*{'date': 'July 9', 'text': "The Nightingale Training School and Home for Nurses, the first nursing school based on the ideas of Florence Nightingale, is opened at St Thomas' Hospital in London.", 'self': False, 'pos': 'DET'}
1860*{'date': 'July 11', 'text': 'Mutsuhito (the future Emperor Meiji) becomes Crown Prince of Japan.', 'self': False, 'pos': 'NP'}
1860*{'date': 'August 22', 'text': 'Assisted by the British navy, the troops of Giuseppe Garibaldi cross from Sicily to the Italian mainland.', 'self': False, 'pos': 'NP'}
1860*{'date': 'September 3–September 5', 'text': 'The First International Chemistry Congress is held in Karlsruhe, Baden.', 'self': False, 'pos': 'DET'}
1860*{'text': 'The PS\xa0Lady Elgin is accidentally rammed and sunk in Lake Michigan; hundreds drown.', 'self': False, 'pos': 'DET'}
1860*{'text': "Giuseppe Garibaldi's forces capture Naples.", 'self': False, 'pos': 'NP'}
1860*{'date': 'October', 'text': 'John Hanning Speke and James Augustus Grant leave Zanzibar to search for the source of the Nile River.', 'self': False, 'pos': 'NP'}
1860*{'date': 'October 5', 'text': 'Austria, Britain, France, Prussia and the Ottoman Empire form a commission to investigate the causes of the massacres of Maronite Christians, committed by Druzes in Lebanon earlier in the year.', 'self': False, 'pos': 'NP'}
1860*{'date': 'October 17', 'text': 'The Open Championship, also known as the British Open, is played for the first time at Prestwick Golf Club in Ayrshire, Scotland.', 'self': False, 'pos': 'DET'}
1860*{'date': 'October 18', 'text': 'The first Convention of Peking formally ends the Second Opium War.', 'self': False, 'pos': 'DET'}
1860*{'date': 'October 18–21', 'text': "Beijing's Old Summer Palace is burned to the ground by orders of British general Lord Elgin in retaliation for mistreatment of several prisoners of war during the Second Opium War.", 'self': False, 'pos': 'NP'}
1860*{'date': 'October 19', 'text': 'A new Māori revolt begins in New Zealand.', 'self': False, 'pos': 'DET'}
1860*{'text': 'Garibaldi again defeats the Neapolitan forces, advancing on Gaeta, the last remaining Neapolitan strong-point.', 'self': False, 'pos': 'NP'}
1860*{'date': 'November 3', 'text': 'The combined forces of Giuseppe Garibaldi and King Victor Emmanuel II besiege King Francis II of the Two Sicilies in Gaeta, his last remaining stronghold.', 'self': False, 'pos': 'DET'}
1860*{'date': 'December 1', 'text': 'Charles Dickens publishes the first installment of Great Expectations in his magazine All the Year Round.', 'self': False, 'pos': 'NP'}
1860*{'date': 'December 20', 'text': 'South Carolina becomes the first state to secede from the United States Union.', 'self': False, 'pos': 'NP'}
1860*{'date': 'December 29', 'text': "The world's first ocean-going (all) iron-hulled and armoured battleship, the (British) HMS Warrior, is launched.", 'self': False, 'pos': 'DET'}
1860*{'text': 'China agrees in an unequal treaty imposed on it to allow missionaries to proselytize throughout the country.', 'self': False, 'pos': 'NP'}
1860*{'text': 'Augustana College is founded in Chicago, Illinois, United States by Scandinavian immigrants.', 'self': False, 'pos': 'NP'}
1860*{'text': "Britain produces 20% of the entire world's output of industrial goods.", 'self': False, 'pos': 'NP'}
1860*{'text': 'The Russian Empire has c. 1,250 miles (2,010\xa0km) of railroads.', 'self': False, 'pos': 'DET'}
1860*{'text': 'The American South has c. 4 million slaves.', 'self': False, 'pos': 'DET'}
1863*{'text': 'Abraham Lincoln signs the Emancipation Proclamation during the second year of the American Civil War, making the abolition of slavery in the confederate states an official war goal.', 'self': False, 'pos': 'NP'}
1863*{'text': 'The first claim under the Homestead Act is made, for a farm in Nebraska.', 'self': False, 'pos': 'DET'}
1863*{'date': 'January 3', 'text': "Harper's Weekly publishes Thomas Nast's first drawing of the modern Santa Claus (although Santa existed previously).", 'self': False, 'pos': 'NP'}
1863*{'date': 'January 4', 'text': 'The New Apostolic Church, a Christian and chiliastic church, established in Hamburg, Germany.', 'self': False, 'pos': 'DET'}
1863*{'text': 'Ground is broken in Sacramento, California, on the construction of the First Transcontinental Railroad in the United States.', 'self': False, 'pos': 'NP'}
1863*{'text': 'The Yorkshire County Cricket Club is founded at the Adelphi Hotel in Sheffield, England.', 'self': False, 'pos': 'DET'}
1863*{'date': 'January 10', 'text': 'The first section of the London Underground Railway (Paddington to Farringdon Street) opens.', 'self': False, 'pos': 'DET'}
1863*{'date': 'January 21', 'text': 'Adam Opel founds Opel AG.', 'self': False, 'pos': 'NP'}
1863*{'date': 'January 22', 'text': 'The January Uprising breaks out in Poland, Lithuania and Belarus.', 'self': False, 'pos': 'DET'}
1863*{'text': 'The world-famous midgets General Tom Thumb and Lavinia Warren get married in New York City; P. T. Barnum takes an entrance fee.', 'self': False, 'pos': 'DET'}
1863*{'text': 'Alanson Crane patents a fire extinguisher.', 'self': False, 'pos': 'NP'}
1863*{'date': 'February 16', 'text': 'Kansas State Agricultural College is established as the first land grant college created under the 1862 Morrill Act.', 'self': False, 'pos': 'NP'}
1863*{'date': 'February 17', 'text': 'First meeting of the "Committee of the Five" in Geneva, Switzerland, regarded as the foundation of the International Committee of the Red Cross, following the lead of humanitarian businessman Henry Dunant.', 'self': False, 'pos': 'NP'}
1863*{'date': 'February 24', 'text': 'Arizona is organized as a United States territory.', 'self': False, 'pos': 'NP'}
1863*{'date': 'February 26', 'text': 'Abraham Lincoln signs the National Banking Act into law.', 'self': False, 'pos': 'NP'}
1863*{'text': 'Idaho Territory is organized by the U.S. Congress.', 'self': False, 'pos': 'NP'}
1863*{'text': 'The U.S. National Conscription Act is signed, leading to the week-long New York Draft Riots.', 'self': False, 'pos': 'DET'}
1863*{'date': 'March 10', 'text': 'Albert Edward, Prince of Wales marries Princess Alexandra of Denmark.', 'self': False, 'pos': 'NP'}
1863*{'date': 'March 19', 'text': 'The SS\xa0Georgiana is destroyed on her maiden voyage while attempting to run the blockade into Charleston, South Carolina.', 'self': False, 'pos': 'DET'}
1863*{'date': 'April 20', 'text': 'American Civil War – The Battle of Washington ends inconclusively in Beaufort County, North Carolina.', 'self': False, 'pos': 'NP'}
1863*{'date': 'April 21', 'text': 'Bahá\'u\'lláh declares His station as "He whom God shall make manifest".', 'self': False, 'pos': 'NP'}
1863*{'text': 'The General Conference of Seventh-day Adventists is formed in Battle Creek, Michigan.', 'self': False, 'pos': 'DET'}
1863*{'date': 'May 23', 'text': "Ferdinand Lassalle founds the Allgemeiner Deutscher Arbeiterverein (General German Workers' Association, ADAV), the first socialist workers party in Germany.", 'self': False, 'pos': 'NP'}
1863*{'date': 'May 26', 'text': 'American Civil War – The Siege of Vicksburg starts.', 'self': False, 'pos': 'NP'}
1863*{'date': 'May 28', 'text': 'American Civil War – The 54th Massachusetts, the first African-American regiment, leaves Boston, Massachusetts to fight for the Union.', 'self': False, 'pos': 'NP'}
1863*{'date': 'May 31', 'text': "The first Prix de l'Arc de Triomphe horse race is held.", 'self': False, 'pos': 'DET'}
1863*{'date': 'June 9', 'text': 'American Civil War – The Battle of Brandy Station, Virginia ends inconclusively.', 'self': False, 'pos': 'NP'}
1863*{'date': 'June 12', 'text': 'The Arts Club – was founded by Charles Dickens, Frederic Leighton and others in Hanover Square, London.', 'self': False, 'pos': 'DET'}
1863*{'date': 'June 17', 'text': 'American Civil War – The Battle of Aldie in the Gettysburg Campaign ends inconclusively.', 'self': False, 'pos': 'NP'}
1863*{'date': 'June 20', 'text': 'West Virginia is admitted as the 35th U.S. state.', 'self': False, 'pos': 'NP'}
1863*{'date': 'July 9', 'text': 'The Siege of Port Hudson ends and the Union controls the entire Mississippi River for the first time.', 'self': False, 'pos': 'DET'}
1863*{'date': 'August 11', 'text': 'Cambodia becomes a protectorate of France.', 'self': False, 'pos': 'NP'}
1863*{'date': 'September', 'text': 'The Western Railroad from Fayetteville, North Carolina to the coal fields of Egypt, North Carolina is completed.', 'self': False, 'pos': 'DET'}
1863*{'date': 'September 16', 'text': 'Robert College of Istanbul–Turkey, the first American educational institution outside the United States, is founded by Christopher Robert, an American philanthropist.', 'self': False, 'pos': 'NP'}
1863*{'date': 'October 3', 'text': 'President Lincoln proclaims a national Thanksgiving (United States) day to be celebrated the final Thursday in November.', 'self': False, 'pos': 'NP'}
1863*{'date': 'October 5', 'text': 'The Brooklyn, Bath and Coney Island Rail Road starts operations in Brooklyn, New York; this is now the oldest right-of-way on the New York City Subway, the largest rapid transit system in the United States and one of the largest in the world.', 'self': False, 'pos': 'DET'}
1863*{'date': 'October 26', 'text': 'The Football Association is formed.', 'self': False, 'pos': 'DET'}
1863*{'text': 'Sixteen countries meeting in Geneva agree to form the International Red Cross.', 'self': False, 'pos': 'NP'}
1863*{'date': 'November 15', 'text': 'The death of King Frederick VII of Denmark and his succession by his distant cousin Christian IX marks the beginning of the Second Schleswig-Holstein crisis.', 'self': False, 'pos': 'DET'}
1863*{'date': 'December 8', 'text': 'Church of the Company Fire in Santiago, Chile, kills between 2,000 and 3,000.', 'self': False, 'pos': 'NP'}
1863*{'text': 'Romania opens its first mountain railway (from Anina to Oravita).', 'self': False, 'pos': 'NP'}
1863*{'text': 'Bartolomé Mitre secretly backs the revolt of Venancio Flores against the Uruguayan Blanco government.', 'self': False, 'pos': 'NP'}
1863*{'text': 'Douglas becomes the capital of the Isle of Man, after its parliament (Tynwald) moves its chambers from Castletown.', 'self': False, 'pos': 'NP'}
1862*{'date': 'January 1', 'text': 'Britain annexes Lagos Island in modern-day Nigeria.', 'self': False, 'pos': 'NP'}
1862*{'date': 'January 10', 'text': 'John Gately Downey, 7th Governor of California, is succeeded by Amasa Leland Stanford.', 'self': False, 'pos': 'NP'}
1862*{'date': 'January 31', 'text': 'Alvan Graham Clark makes the first observation of Sirius B, a white dwarf star, through an eighteen inch telescope at Northwestern University.', 'self': False, 'pos': 'NP'}
1862*{'date': 'February 2', 'text': 'First railway opens in New Zealand, by Dun Mountain Copper Mining Company.', 'self': False, 'pos': 'NP'}
1862*{'date': 'April 1', 'text': 'The Spanish and the British end their alliance with France in the French intervention in Mexico..', 'self': False, 'pos': 'DET'}
1862*{'date': 'April 12', 'text': "American Civil War – Andrew's Raid - Union volunteers steal a Confederate locomotive, setting off The Great Locomotive Chase, famously involving the use of The General steam locomotive, which still exists in the 21st century.", 'self': False, 'pos': 'NP'}
1862*{'date': 'April 13', 'text': 'Government of Vietnam is forced to cede the territories of Biên Hòa, Gia Định and Dinh Tuong to France.', 'self': False, 'pos': 'NP'}
1862*{'date': 'May 2', 'text': 'The California State Normal School (now San Jose State University) is created by an Act of the California Legislature.', 'self': False, 'pos': 'DET'}
1862*{'date': 'May 15', 'text': 'U.S. President Abraham Lincoln signs a bill into law creating the United States Bureau of Agriculture (later renamed USDA).', 'self': False, 'pos': 'NP'}
1862*{'date': 'May 20', 'text': 'U.S. President Abraham Lincoln signs the Homestead Act into law.', 'self': False, 'pos': 'NP'}
1862*{'date': 'May 24', 'text': 'Westminster Bridge is opened.', 'self': False, 'pos': 'NP'}
1862*{'date': 'June 12', 'text': 'John Winter Robinson, Secretary of State of Kansas, is convicted and removed from office as the result of a bond scandal, becoming the first state executive official to be impeached and removed from office in U.S. history.', 'self': False, 'pos': 'NP'}
1862*{'text': 'The Bureau of Internal Revenue, forerunner of the Internal Revenue Service, is established in the United States.', 'self': False, 'pos': 'DET'}
1862*{'text': 'United States president Abraham Lincoln signs into law the Pacific Railway Acts, authorizing construction of the First Transcontinental Railroad.', 'self': False, 'pos': 'NP'}
1862*{'text': 'The Russian State Library is founded.', 'self': False, 'pos': 'DET'}
1862*{'date': 'July 2', 'text': 'U.S. President Abraham Lincoln signs the Morrill Land Grant Act into law, creating land-grant colleges to teach agricultural and mechanical sciences across the United States.', 'self': False, 'pos': 'NP'}
1862*{'date': 'July 4', 'text': "Charles Dodgson (better known as Lewis Carroll) extemporises the story that becomes Alice's Adventures in Wonderland for 10-year-old Alice Liddell and her sisters on a rowing boat trip on The Isis from Oxford to Godstow.", 'self': False, 'pos': 'NP'}
1862*{'date': 'July 18', 'text': 'First ascent of Dent Blanche, one of the highest summits in the Alps.', 'self': False, 'pos': 'NP'}
1862*{'date': 'August 14', 'text': 'Abraham Lincoln meets with a group of prominent African-Americans – the first time a President has done so.', 'self': False, 'pos': 'NP'}
1862*{'date': 'August 17', 'text': 'Dakota War of 1862 begins in Minnesota as Lakota Sioux attack white settlements along the Minnesota River.', 'self': True, 'pos': 'NP'}
1862*{'date': 'August 21', 'text': 'The Vienna Stadtpark opens its gates.', 'self': False, 'pos': 'DET'}
1862*{'text': 'Otto von Bismarck becomes prime minister of Prussia.', 'self': False, 'pos': 'NP'}
1862*{'date': 'December 2', 'text': 'The first U.S. Navy hospital ships enter service.', 'self': False, 'pos': 'DET'}
1862*{'date': 'December 17', 'text': 'General Order No.', 'self': False, 'pos': 'NP'}
1862*{'date': 'December 26', 'text': 'William D. Duly hangs 38 Dakota Sioux in Minnesota.', 'self': False, 'pos': 'NP'}
1862*{'date': 'December 30', 'text': 'The USS Monitor sinks off Cape Hatteras, North Carolina.', 'self': False, 'pos': 'DET'}
1862*{'text': 'Richard Jordan Gatling patents the Gatling gun.', 'self': False, 'pos': 'NP'}
1862*{'text': 'A smallpox epidemic breaks out in California.', 'self': False, 'pos': 'DET'}
1862*{'text': 'Francisco Solano López becomes Paraguayan dictator.', 'self': False, 'pos': 'NP'}
1862*{'text': 'Donald McIntyre builds a property in northwest Queensland, which will later become the town of Julia Creek.', 'self': False, 'pos': 'NP'}
1862*{'text': 'The Notts County Football Club is founded.', 'self': False, 'pos': 'DET'}
1862*{'text': 'The Prussian Assembly rejects the military budget.', 'self': False, 'pos': 'DET'}
1862*{'text': 'Anna Leonowens accepts an offer made by the Siamese consul in Singapore, Tan Kim Ching, to teach the wives and children of Mongkut, king of Siam.', 'self': False, 'pos': 'NP'}
1865*{'date': 'February 22', 'text': 'Tennessee adopts a new constitution that abolishes slavery.', 'self': False, 'pos': 'NP'}
1865*{'date': 'March 3', 'text': "The U.S. Congress authorizes formation of the Freedmen's Bureau.", 'self': False, 'pos': 'DET'}
1865*{'date': 'March 4', 'text': 'U.S. President Abraham Lincoln is inaugurated for a second term; Andrew Johnson becomes Vice President.', 'self': False, 'pos': 'NP'}
1865*{'date': 'March 4', 'text': 'Washington College and Jefferson College are merged to form Washington & Jefferson College.', 'self': False, 'pos': 'NP'}
1865*{'text': 'The "Claywater Meteorite" explodes just before reaching ground level in Vernon County, Wisconsin; fragments having a combined mass of 1.5\xa0kg are recovered.', 'self': False, 'pos': 'DET'}
1865*{'text': "U. S. President Abraham Lincoln is shot at Ford's Theatre in Washington, D.C. by John Wilkes Booth.", 'self': False, 'pos': 'NP'}
1865*{'text': 'U.S. Secretary of State William H. Seward and his family are attacked in his home by Lewis Powell.', 'self': False, 'pos': 'NP'}
1865*{'date': 'April 15', 'text': 'Vice President Andrew Johnson becomes the 17th President of the United States, upon the death of President Abraham Lincoln.', 'self': False, 'pos': 'NP'}
1865*{'date': 'April 18', 'text': 'Confederate President Jefferson Davis and his entire cabinet arrive in Charlotte with a contingent of 1,000 soldiers.', 'self': False, 'pos': 'NP'}
1865*{'text': 'The steamboat Sultana, carrying 2,300 passengers, explodes and sinks in the Mississippi River, killing 1,700, most of whom were Union survivors of the Andersonville Prison.', 'self': False, 'pos': 'DET'}
1865*{'text': 'Governor of New York Reuben Fenton signs a bill formally creating Cornell University in the U.S.', 'self': False, 'pos': 'NP'}
1865*{'date': 'May 1', 'text': 'The Triple Alliance of Argentina, Brazil and Uruguay against Paraguay is formally signed; the Paraguayan War has already begun.', 'self': False, 'pos': 'DET'}
1865*{'text': 'Jefferson Davis meets with his Confederate Cabinet (14 officials) for the last time, in Washington, Georgia, and the Confederate Government is officially dissolved.', 'self': False, 'pos': 'NP'}
1865*{'text': 'International Telegraph Union founded.', 'self': False, 'pos': 'NP'}
1865*{'date': 'June 25', 'text': 'James Hudson Taylor founds the China Inland Mission at Brighton.', 'self': False, 'pos': 'NP'}
1865*{'date': 'July', 'text': 'The Christian Mission, later renamed the Salvation Army, is founded in Whitechapel, London by William and Catherine Booth.', 'self': False, 'pos': 'DET'}
1865*{'date': 'July 4', 'text': "Lewis Carroll publishes Alice's Adventures in Wonderland.", 'self': False, 'pos': 'NP'}
1865*{'text': 'The U.S. Secret Service is founded.', 'self': False, 'pos': 'DET'}
1865*{'date': 'July 27', 'text': 'Welsh settlers arrive in Argentina at Chubut Valley.', 'self': False, 'pos': 'NP'}
1865*{'date': 'July 30', 'text': 'The steamer Brother Jonathan sinks off the California coast, killing 225.', 'self': False, 'pos': 'DET'}
1865*{'date': 'July 31', 'text': 'The first narrow gauge mainline railway in the world opens at Grandchester, Australia.', 'self': False, 'pos': 'DET'}
1865*{'date': 'August 16', 'text': 'The Dominican Republic regains independence from Spain.', 'self': False, 'pos': 'DET'}
1865*{'date': 'August 25', 'text': 'The Shergotty meteorite Mars meteorite falls in Sherghati, Gaya, Bihar, India.', 'self': False, 'pos': 'DET'}
1865*{'date': 'October 11', 'text': 'Paul Bogle leads hundreds of black men and women in a march in Jamaica, starting the Morant Bay rebellion.', 'self': False, 'pos': 'NP'}
1865*{'date': 'October 25', 'text': 'The paddlewheel steamer SS Republic sinks off the Georgia coast, with a cargo of $400,000 in coins.', 'self': False, 'pos': 'DET'}
1865*{'date': 'November 6', 'text': 'American Civil War.', 'self': False, 'pos': 'NP'}
1865*{'date': 'November 10', 'text': 'Major Henry Wirz, the superintendent of a prison camp in Andersonville, Georgia, is hanged, becoming the only American Civil War soldier to be executed for war crimes.', 'self': False, 'pos': 'NP'}
1865*{'date': 'December 10', 'text': 'Léopold II becomes King of the Belgians.', 'self': False, 'pos': 'NP'}
1865*{'date': 'December 11', 'text': 'The U.S. Congress creates the House Appropriations Committee and the Committee on Banking and Commerce, reducing the tasks of the Committee on Ways and Means.', 'self': False, 'pos': 'DET'}
1865*{'date': 'December 18', 'text': 'The Thirteenth Amendment to the United States Constitution (which completely and permanently abolishes slavery) is declared ratified by three-quarters of the states.', 'self': False, 'pos': 'DET'}
1865*{'date': 'December 21', 'text': 'The Kappa Alpha Order is founded at Washington College, Lexington, Virginia.', 'self': False, 'pos': 'DET'}
1865*{'date': 'December 24', 'text': 'Jonathan Shank and Barry Ownby form the Ku Klux Klan in the American South, to resist Reconstruction and intimidate "carpetbaggers" and "scalawags", as well as to repress the freed slaves.', 'self': False, 'pos': 'NP'}
1865*{'text': 'Gregor Mendel formulates his theories of Mendelian inheritance in Moravia; they are mainly ignored for years.', 'self': False, 'pos': 'NP'}
1865*{'text': 'A forest fire near Silverton, Oregon destroys about one million acres (4,000\xa0km²) of timber.', 'self': False, 'pos': 'DET'}
1865*{'text': 'The National Temperance Society and Publishing House is founded by James Black in the U.S.', 'self': False, 'pos': 'DET'}
1865*{'text': 'Francis Galton, polymath inventor of the weather map and the silent dog whistle, introduces eugenics.', 'self': False, 'pos': 'NP'}
1864*{'date': 'January 16', 'text': 'Denmark rejects a Prussian-Austrian ultimatum to repeal the Danish Constitution, which says that Schleswig-Holstein is part of Denmark.', 'self': False, 'pos': 'NP'}
1864*{'date': 'March 1', 'text': 'Alejandro Mon Menéndez takes office as Prime Minister of Spain.', 'self': False, 'pos': 'NP'}
1864*{'date': 'March 11', 'text': 'A reservoir near Sheffield, England bursts; 250 die.', 'self': False, 'pos': 'DET'}
1864*{'date': 'April 22', 'text': 'The U.S. Congress passes the Coinage Act of 1864 which mandates that the inscription "In God We Trust" be placed on all coins minted as United States currency.', 'self': True, 'pos': 'DET'}
1864*{'date': 'May 7', 'text': 'Clipper Ship City of Adelaide launched in Sunderland, United Kingdom.', 'self': False, 'pos': 'NP'}
